,tag,Strain,time,drug,value,S_I_R,MIC,exp,S_I_R2,n_strains,use,subset_of_strains_used,num_of_mic_used,comment
1246,KpGent2_Rdn_KP1_3915_0.97,RB414,NA,Gent,-0.329051576,R,128,KpGent,R,3,use,,used 3/3,
1247,KpGent2_Rdn_KP1_3915_0.97,RB579,NA,Gent,-0.883129956,R,128,KpGent,R,3,use,,used 3/3,
1248,KpGent2_Rdn_KP1_3915_0.97,RB604,NA,Gent,-0.35321306,R,128,KpGent,R,3,use,,used 3/3,
1249,KpGent2_Rdn_KP1_3919_0.92,RB039,NA,Gent,-1.794736746,S,0.5,KpGent,S,1,,,,
1250,KpGent2_Rdn_KP1_3919_0.92,RB040,NA,Gent,-3.066179163,S,0.25,KpGent,S,2,use,,used 2/2,
1251,KpGent2_Rdn_KP1_3919_0.92,RB279,NA,Gent,-1.704256508,S,0.25,KpGent,S,2,use,,used 2/2,
1252,KpGent2_Rdn_KP1_3919_0.92,RB414,NA,Gent,-0.006177761,R,128,KpGent,R,3,use,,used 3/3,
1253,KpGent2_Rdn_KP1_3919_0.92,RB579,NA,Gent,0.465982258,R,128,KpGent,R,3,use,,used 3/3,
1254,KpGent2_Rdn_KP1_3919_0.92,RB604,NA,Gent,-0.048914859,R,128,KpGent,R,3,use,,used 3/3,
1255,KpGent2_Rup_KP1_0325_0.92,RB039,NA,Gent,2.511045153,S,0.5,KpGent,S,1,,,,
1256,KpGent2_Rup_KP1_0325_0.92,RB040,NA,Gent,0.998893905,S,0.25,KpGent,S,2,use,,used 2/2,
1257,KpGent2_Rup_KP1_0325_0.92,RB279,NA,Gent,1.66869559,S,0.25,KpGent,S,2,use,,used 2/2,
1258,KpGent2_Rup_KP1_0325_0.92,RB414,NA,Gent,0.139501433,R,128,KpGent,R,3,use,,used 3/3,
1259,KpGent2_Rup_KP1_0325_0.92,RB579,NA,Gent,0.005616893,R,128,KpGent,R,3,use,,used 3/3,
1260,KpGent2_Rup_KP1_0325_0.92,RB604,NA,Gent,0.417006773,R,128,KpGent,R,3,use,,used 3/3,
1261,KpGent2_Rup_KP1_0837_0.95,RB039,NA,Gent,4.040098912,S,0.5,KpGent,S,1,,,,
1262,KpGent2_Rup_KP1_0837_0.95,RB040,NA,Gent,3.566290054,S,0.25,KpGent,S,2,use,,used 2/2,
1263,KpGent2_Rup_KP1_0837_0.95,RB279,NA,Gent,5.115171247,S,0.25,KpGent,S,2,use,,used 2/2,
1264,KpGent2_Rup_KP1_0837_0.95,RB414,NA,Gent,0.543398375,R,128,KpGent,R,3,use,,used 3/3,
1265,KpGent2_Rup_KP1_0837_0.95,RB579,NA,Gent,-0.02876252,R,128,KpGent,R,3,use,,used 3/3,
1266,KpGent2_Rup_KP1_0837_0.95,RB604,NA,Gent,0.18021914,R,128,KpGent,R,3,use,,used 3/3,
1267,KpGent2_Rup_KP1_0838_0.92,RB039,NA,Gent,4.626916969,S,0.5,KpGent,S,1,,,,
1268,KpGent2_Rup_KP1_0838_0.92,RB040,NA,Gent,3.899694624,S,0.25,KpGent,S,2,use,,used 2/2,
1269,KpGent2_Rup_KP1_0838_0.92,RB279,NA,Gent,4.156647883,S,0.25,KpGent,S,2,use,,used 2/2,
1270,KpGent2_Rup_KP1_0838_0.92,RB414,NA,Gent,0.230375833,R,128,KpGent,R,3,use,,used 3/3,
1271,KpGent2_Rup_KP1_0838_0.92,RB579,NA,Gent,0.226494535,R,128,KpGent,R,3,use,,used 3/3,
1272,KpGent2_Rup_KP1_0838_0.92,RB604,NA,Gent,-0.137193474,R,128,KpGent,R,3,use,,used 3/3,
1273,KpGent2_Rup_KP1_2658_0.92,RB039,NA,Gent,-1.49387966,S,0.5,KpGent,S,1,,,,
1274,KpGent2_Rup_KP1_2658_0.92,RB040,NA,Gent,0.566068986,S,0.25,KpGent,S,2,use,,used 2/2,
1275,KpGent2_Rup_KP1_2658_0.92,RB279,NA,Gent,-0.374107906,S,0.25,KpGent,S,2,use,,used 2/2,
1276,KpGent2_Rup_KP1_2658_0.92,RB414,NA,Gent,0.559730946,R,128,KpGent,R,3,use,,used 3/3,
1277,KpGent2_Rup_KP1_2658_0.92,RB579,NA,Gent,-0.030640418,R,128,KpGent,R,3,use,,used 3/3,
1278,KpGent2_Rup_KP1_2658_0.92,RB604,NA,Gent,-0.279212478,R,128,KpGent,R,3,use,,used 3/3,
1279,KpGent2_Rup_KP1_2873_0.95,RB039,NA,Gent,-0.628549739,S,0.5,KpGent,S,1,,,,
1280,KpGent2_Rup_KP1_2873_0.95,RB040,NA,Gent,0.542110189,S,0.25,KpGent,S,2,use,,used 2/2,
1281,KpGent2_Rup_KP1_2873_0.95,RB279,NA,Gent,1.063184045,S,0.25,KpGent,S,2,use,,used 2/2,
1282,KpGent2_Rup_KP1_2873_0.95,RB414,NA,Gent,0.092244914,R,128,KpGent,R,3,use,,used 3/3,
1283,KpGent2_Rup_KP1_2873_0.95,RB579,NA,Gent,-0.474942512,R,128,KpGent,R,3,use,,used 3/3,
1284,KpGent2_Rup_KP1_2873_0.95,RB604,NA,Gent,0.170094923,R,128,KpGent,R,3,use,,used 3/3,
1285,KpGent2_Rup_KP1_3472_0.95,RB039,NA,Gent,3.445737713,S,0.5,KpGent,S,1,,,,
1286,KpGent2_Rup_KP1_3472_0.95,RB040,NA,Gent,2.419665721,S,0.25,KpGent,S,2,use,,used 2/2,
1287,KpGent2_Rup_KP1_3472_0.95,RB279,NA,Gent,3.645196947,S,0.25,KpGent,S,2,use,,used 2/2,
1288,KpGent2_Rup_KP1_3472_0.95,RB414,NA,Gent,1.563550633,R,128,KpGent,R,3,use,,used 3/3,
1289,KpGent2_Rup_KP1_3472_0.95,RB579,NA,Gent,-0.176861159,R,128,KpGent,R,3,use,,used 3/3,
1290,KpGent2_Rup_KP1_3472_0.95,RB604,NA,Gent,0.010294139,R,128,KpGent,R,3,use,,used 3/3,
1291,KpGent2_Rup_KP1_5467_0.97,RB039,NA,Gent,3.865601181,S,0.5,KpGent,S,1,,,,
1292,KpGent2_Rup_KP1_5467_0.97,RB040,NA,Gent,4.70481826,S,0.25,KpGent,S,2,use,,used 2/2,
1293,KpGent2_Rup_KP1_5467_0.97,RB279,NA,Gent,4.532236111,S,0.25,KpGent,S,2,use,,used 2/2,
1294,KpGent2_Rup_KP1_5467_0.97,RB414,NA,Gent,0.618279356,R,128,KpGent,R,3,use,,used 3/3,
1295,KpGent2_Rup_KP1_5467_0.97,RB579,NA,Gent,0.425803343,R,128,KpGent,R,3,use,,used 3/3,
1296,KpGent2_Rup_KP1_5467_0.97,RB604,NA,Gent,0.010294139,R,128,KpGent,R,3,use,,used 3/3,
1297,KpGent2_Rup_KP1_5468_0.95,RB039,NA,Gent,3.881078285,S,0.5,KpGent,S,1,,,,
1298,KpGent2_Rup_KP1_5468_0.95,RB040,NA,Gent,4.259106807,S,0.25,KpGent,S,2,use,,used 2/2,
1299,KpGent2_Rup_KP1_5468_0.95,RB279,NA,Gent,4.33605451,S,0.25,KpGent,S,2,use,,used 2/2,
1300,KpGent2_Rup_KP1_5468_0.95,RB414,NA,Gent,0.125348356,R,128,KpGent,R,3,use,,used 3/3,
1301,KpGent2_Rup_KP1_5468_0.95,RB579,NA,Gent,-0.428399926,R,128,KpGent,R,3,use,,used 3/3,
1302,KpGent2_Rup_KP1_5468_0.95,RB604,NA,Gent,-0.824017853,R,128,KpGent,R,3,use,,used 3/3,
1303,KpCip4_R01up_KPHS_33810_0.97,RB040,NA,levo,2.953274486,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1304,KpCip4_R01up_KPHS_33810_0.97,RB041,NA,levo,3.007833431,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1305,KpCip4_R01up_KPHS_33810_0.97,RB270,NA,levo,4.2461669,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1306,KpCip4_R01up_KPHS_33810_0.97,RB013,NA,levo,-0.211861699,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1307,KpCip4_R01up_KPHS_33810_0.97,RB039,NA,levo,-0.284532651,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1308,KpCip4_R01up_KPHS_33810_0.97,RB289,NA,levo,-0.432010313,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1309,KpCip4_R02up_KPHS_02830_0.97,RB040,NA,levo,1.667502236,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1310,KpCip4_R02up_KPHS_02830_0.97,RB041,NA,levo,1.184132394,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1311,KpCip4_R02up_KPHS_02830_0.97,RB270,NA,levo,1.468316335,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1312,KpCip4_R02up_KPHS_02830_0.97,RB013,NA,levo,-0.340506672,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1313,KpCip4_R02up_KPHS_02830_0.97,RB039,NA,levo,-0.585255525,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1314,KpCip4_R02up_KPHS_02830_0.97,RB289,NA,levo,-0.371033661,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1315,KpCip4_R03up_KPHS_41020_0.92,RB040,NA,levo,4.130797765,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1316,KpCip4_R03up_KPHS_41020_0.92,RB041,NA,levo,3.523972909,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1317,KpCip4_R03up_KPHS_41020_0.92,RB270,NA,levo,3.888415525,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1318,KpCip4_R03up_KPHS_41020_0.92,RB013,NA,levo,0.080816531,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1319,KpCip4_R03up_KPHS_41020_0.92,RB039,NA,levo,-0.033192548,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1320,KpCip4_R03up_KPHS_41020_0.92,RB289,NA,levo,0.120792711,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1321,KpCip4_R04dn_KPHS_18380_0.97,RB040,NA,levo,-0.526843472,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1322,KpCip4_R04dn_KPHS_18380_0.97,RB041,NA,levo,-1.807413344,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1323,KpCip4_R04dn_KPHS_18380_0.97,RB270,NA,levo,-0.209013209,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1324,KpCip4_R04dn_KPHS_18380_0.97,RB013,NA,levo,0.23858775,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1325,KpCip4_R04dn_KPHS_18380_0.97,RB039,NA,levo,-0.039874926,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1326,KpCip4_R04dn_KPHS_18380_0.97,RB289,NA,levo,-0.559304643,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1327,KpCip4_R05up_KPHS_37080_0.97,RB040,NA,levo,2.026496659,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1328,KpCip4_R05up_KPHS_37080_0.97,RB041,NA,levo,1.190463485,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1329,KpCip4_R05up_KPHS_37080_0.97,RB270,NA,levo,2.066262282,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1330,KpCip4_R05up_KPHS_37080_0.97,RB013,NA,levo,0.949485362,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1331,KpCip4_R05up_KPHS_37080_0.97,RB039,NA,levo,1.184469722,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1332,KpCip4_R05up_KPHS_37080_0.97,RB289,NA,levo,-0.581251369,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1333,KpCip4_R06up_KPHS_41010_0.95,RB040,NA,levo,1.14891476,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1334,KpCip4_R06up_KPHS_41010_0.95,RB041,NA,levo,1.863582597,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1335,KpCip4_R06up_KPHS_41010_0.95,RB270,NA,levo,2.66142055,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1336,KpCip4_R06up_KPHS_41010_0.95,RB013,NA,levo,-0.721813314,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1337,KpCip4_R06up_KPHS_41010_0.95,RB039,NA,levo,-1.130612832,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1338,KpCip4_R06up_KPHS_41010_0.95,RB289,NA,levo,0.080537758,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1339,KpCip4_R07up_KPHS_02820_0.97,RB040,NA,levo,0.903855063,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1340,KpCip4_R07up_KPHS_02820_0.97,RB041,NA,levo,1.465510118,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1341,KpCip4_R07up_KPHS_02820_0.97,RB270,NA,levo,2.202937906,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1342,KpCip4_R07up_KPHS_02820_0.97,RB013,NA,levo,0.290459213,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1343,KpCip4_R07up_KPHS_02820_0.97,RB039,NA,levo,-0.602703106,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1344,KpCip4_R07up_KPHS_02820_0.97,RB289,NA,levo,-0.759135779,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1345,KpCip4_R08up_KPHS_03450_0.92,RB040,NA,levo,2.413817476,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1346,KpCip4_R08up_KPHS_03450_0.92,RB041,NA,levo,1.428305677,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1347,KpCip4_R08up_KPHS_03450_0.92,RB270,NA,levo,1.705229023,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1348,KpCip4_R08up_KPHS_03450_0.92,RB013,NA,levo,-0.529168236,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1349,KpCip4_R08up_KPHS_03450_0.92,RB039,NA,levo,-0.973071555,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1350,KpCip4_R08up_KPHS_03450_0.92,RB289,NA,levo,0.789405271,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1351,KpCip4_R09up_KPHS_53000_0.97,RB040,NA,levo,0.743966078,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1352,KpCip4_R09up_KPHS_53000_0.97,RB041,NA,levo,1.362930681,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1353,KpCip4_R09up_KPHS_53000_0.97,RB270,NA,levo,1.818987946,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1354,KpCip4_R09up_KPHS_53000_0.97,RB013,NA,levo,-0.91233522,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1355,KpCip4_R09up_KPHS_53000_0.97,RB039,NA,levo,-0.573464097,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1356,KpCip4_R09up_KPHS_53000_0.97,RB289,NA,levo,-0.666711857,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1357,KpCip4_R10up_KPHS_37090_0.97,RB040,NA,levo,0.054850268,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1358,KpCip4_R10up_KPHS_37090_0.97,RB041,NA,levo,0.22771488,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1359,KpCip4_R10up_KPHS_37090_0.97,RB270,NA,levo,1.13280607,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1360,KpCip4_R10up_KPHS_37090_0.97,RB013,NA,levo,0.47423034,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1361,KpCip4_R10up_KPHS_37090_0.97,RB039,NA,levo,0.048787878,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1362,KpCip4_R10up_KPHS_37090_0.97,RB289,NA,levo,-0.599389209,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1363,KpCip4_R11dn_KPHS_31980_0.95,RB040,NA,levo,-0.860751295,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1364,KpCip4_R11dn_KPHS_31980_0.95,RB041,NA,levo,-1.577380535,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1365,KpCip4_R11dn_KPHS_31980_0.95,RB270,NA,levo,-1.686820389,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1366,KpCip4_R11dn_KPHS_31980_0.95,RB013,NA,levo,0.15326784,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1367,KpCip4_R11dn_KPHS_31980_0.95,RB039,NA,levo,-0.099372197,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1368,KpCip4_R11dn_KPHS_31980_0.95,RB289,NA,levo,-0.074624465,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1369,KpCip4_R12up_KPHS_40580_0.95,RB040,NA,levo,1.897642104,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1370,KpCip4_R12up_KPHS_40580_0.95,RB041,NA,levo,0.964320879,S,0.06,KpLevo,S,1,,RB041,used 1/1,
1371,KpCip4_R12up_KPHS_40580_0.95,RB270,NA,levo,1.628025744,S,0.03,KpLevo,S,2,use,"RB040, RB270",used 2/2,
1372,KpCip4_R12up_KPHS_40580_0.95,RB013,NA,levo,0.127474109,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1373,KpCip4_R12up_KPHS_40580_0.95,RB039,NA,levo,0.164431968,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1374,KpCip4_R12up_KPHS_40580_0.95,RB289,NA,levo,-0.070407277,R,32,KpLevo,R,3,use,"RB013, RB039, RB289",used 3/3,
1375,KpMero4_R01up_KPN_01226_0.97,RB279.a,NA,mero,4.117546734,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1376,KpMero4_R01up_KPN_01226_0.97,RB279.b,NA,mero,3.792717352,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1377,KpMero4_R01up_KPN_01226_0.97,RB540,NA,mero,4.59550231,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1378,KpMero4_R01up_KPN_01226_0.97,RB563,NA,mero,4.381333909,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1379,KpMero4_R01up_KPN_01226_0.97,RB570,NA,mero,3.854817473,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1380,KpMero4_R01up_KPN_01226_0.97,RB409,NA,mero,3.462653392,S,0.12,KpMero,S,1,,,,
1381,KpMero4_R01up_KPN_01226_0.97,RB402,NA,mero,1.063099885,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1382,KpMero4_R01up_KPN_01226_0.97,RB552,NA,mero,-0.112932604,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1383,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,mero,2.497902956,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1384,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,mero,2.384423847,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1385,KpMero4_R02up_KPN_01107_0.97,RB540,NA,mero,3.308504389,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1386,KpMero4_R02up_KPN_01107_0.97,RB563,NA,mero,4.908282721,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1387,KpMero4_R02up_KPN_01107_0.97,RB570,NA,mero,2.333506719,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1388,KpMero4_R02up_KPN_01107_0.97,RB409,NA,mero,2.900802045,S,0.12,KpMero,S,1,,,,
1389,KpMero4_R02up_KPN_01107_0.97,RB402,NA,mero,-0.558702186,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1390,KpMero4_R02up_KPN_01107_0.97,RB552,NA,mero,-0.25810961,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1391,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,mero,2.709030594,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1392,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,mero,2.63067016,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1393,KpMero4_R03up_KPN_02345_0.95,RB540,NA,mero,1.832584343,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1394,KpMero4_R03up_KPN_02345_0.95,RB563,NA,mero,-0.600153509,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1395,KpMero4_R03up_KPN_02345_0.95,RB570,NA,mero,1.428213952,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1396,KpMero4_R03up_KPN_02345_0.95,RB409,NA,mero,2.094865033,S,0.12,KpMero,S,1,,,,
1397,KpMero4_R03up_KPN_02345_0.95,RB402,NA,mero,-0.038869861,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1398,KpMero4_R03up_KPN_02345_0.95,RB552,NA,mero,-0.367003969,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1399,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,mero,4.174564478,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1400,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,mero,4.053074755,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1401,KpMero4_R04up_KPN_02742_0.97,RB540,NA,mero,4.493269264,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1402,KpMero4_R04up_KPN_02742_0.97,RB563,NA,mero,5.522059391,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1403,KpMero4_R04up_KPN_02742_0.97,RB570,NA,mero,4.773976405,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1404,KpMero4_R04up_KPN_02742_0.97,RB409,NA,mero,2.866547859,S,0.12,KpMero,S,1,,,,
1405,KpMero4_R04up_KPN_02742_0.97,RB402,NA,mero,0.622570301,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1406,KpMero4_R04up_KPN_02742_0.97,RB552,NA,mero,-0.679976629,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1407,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,mero,-0.659613379,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1408,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,mero,-0.766392424,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1409,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,mero,-2.498621802,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1410,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,mero,0.039030613,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1411,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,mero,-0.639886487,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1412,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,mero,-0.139947308,S,0.12,KpMero,S,1,,,,
1413,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,mero,0.713758263,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1414,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,mero,0.506181989,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1415,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,mero,1.878764665,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1416,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,mero,1.9882836,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1417,KpMero4_R06up_KPN_03358_0.92,RB540,NA,mero,2.806233485,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1418,KpMero4_R06up_KPN_03358_0.92,RB563,NA,mero,1.945855406,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1419,KpMero4_R06up_KPN_03358_0.92,RB570,NA,mero,2.471096343,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1420,KpMero4_R06up_KPN_03358_0.92,RB409,NA,mero,1.259420213,S,0.12,KpMero,S,1,,,,
1421,KpMero4_R06up_KPN_03358_0.92,RB402,NA,mero,0.306931978,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1422,KpMero4_R06up_KPN_03358_0.92,RB552,NA,mero,-0.759450069,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1423,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,mero,0.253586794,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1424,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,mero,0.490805996,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1425,KpMero4_R07up_KPN_03934_0.92,RB540,NA,mero,0.834095353,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1426,KpMero4_R07up_KPN_03934_0.92,RB563,NA,mero,1.377144136,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1427,KpMero4_R07up_KPN_03934_0.92,RB570,NA,mero,0.624455653,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1428,KpMero4_R07up_KPN_03934_0.92,RB409,NA,mero,0.204868305,S,0.12,KpMero,S,1,,,,
1429,KpMero4_R07up_KPN_03934_0.92,RB402,NA,mero,-0.71606798,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1430,KpMero4_R07up_KPN_03934_0.92,RB552,NA,mero,0.011653139,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1431,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,mero,-2.084702182,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1432,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,mero,-2.90623311,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1433,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,mero,-4.231582603,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1434,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,mero,0.88702752,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1435,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,mero,-0.558298952,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1436,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,mero,-2.345601447,S,0.12,KpMero,S,1,,,,
1437,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,mero,1.503894422,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1438,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,mero,-0.56686541,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1439,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,mero,1.612959503,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1440,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,mero,1.536797181,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1441,KpMero4_R09up_KPN_02342_0.97,RB540,NA,mero,2.53269191,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
